transaction_id,date,time,branch,customer_name,product,category,quantity,unit_price,total_amount,payment_method,staff_name,loyalty_member
TXN-01163,2024-03-24,09:00,Quezon City,Patricia Flores,Matcha Latte,Cold Drinks,1,160.0,160.0,GCash,Mark Tan,True
TXN-01164,2024-04-19,11:30,Mandaluyong,Carlos Gonzales,Cold Brew,Cold Drinks,2,150.0,300.0,Debit Card,Rina Ocampo,False
TXN-01165,2024-03-21,10:45,Ortigas,Miguel Flores,Caramel Latte,Hot Drinks,2,155.0,310.0,Debit Card,Mira Flores,False
TXN-01166,2024-04-27,11:45,Alabang,Andrea Aquino,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Ryan Go,False
TXN-01167,2024-08-05,16:45,Cubao,Lea Santos,Iced Americano,Cold Drinks,3,130.0,390.0,Maya,Rina Ocampo,False
TXN-01168,2024-05-20,07:15,Alabang,Marco Santos,Cappuccino,Hot Drinks,1,145.0,145.0,Credit Card,Mira Flores,False
TXN-01169,2024-10-12,15:15,BGC,Isabella Reyes,Hot Chocolate,Hot Drinks,2,130.0,260.0,GCash,Rina Ocampo,False
TXN-01170,2024-09-02,18:45,Pasig,Ramon Garcia,Americano,Hot Drinks,2,120.0,240.0,Debit Card,Mira Flores,True
TXN-01171,2024-02-21,07:30,Ortigas,Carlos Reyes,Cold Brew,Cold Drinks,1,150.0,150.0,GCash,Mark Tan,False
TXN-01172,2024-07-30,20:15,BGC,Sofia Lopez,Hot Chocolate,Hot Drinks,1,130.0,130.0,Credit Card,Paolo Cruz,False
TXN-01173,2024-10-20,15:30,BGC,Maria Cruz,Banana Bread,Pastry,3,80.0,240.0,Maya,Alvin Santos,False
TXN-01174,2024-04-19,09:30,Pasig,Andrea Garcia,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Maya,Jessa Lim,True
TXN-01175,2024-03-02,17:45,Makati,Jose De Leon,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Debit Card,Alvin Santos,True
TXN-01176,2024-10-16,13:00,Alabang,Ramon Torres,Cheese Danish,Pastry,3,90.0,270.0,Cash,Mark Tan,True
TXN-01177,2024-10-12,19:00,Ortigas,Ana Villanueva,Blueberry Muffin,Pastry,3,85.0,255.0,Debit Card,Paolo Cruz,True
TXN-01178,2024-12-16,13:30,Alabang,Carla Bautista,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Cash,Rina Ocampo,False
TXN-01179,2024-08-20,15:45,Cubao,Maria Villanueva,Americano,Hot Drinks,2,120.0,240.0,Cash,Jessa Lim,True
TXN-01180,2024-06-14,13:15,Ortigas,Andrea Lopez,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,GCash,Alvin Santos,True
TXN-01181,2024-04-06,19:15,Makati,Maria Lopez,Cappuccino,Hot Drinks,1,145.0,145.0,GCash,Alvin Santos,True
TXN-01182,2024-06-16,20:30,Pasig,Miguel Ramos,Caramel Latte,Hot Drinks,1,155.0,155.0,GCash,Paolo Cruz,False
TXN-01183,2024-01-14,09:45,Makati,Sofia Ramos,Americano,Hot Drinks,1,120.0,120.0,Credit Card,Ryan Go,False
TXN-01184,2024-04-11,10:45,BGC,Miguel Lopez,Chocolate Croissant,Pastry,1,95.0,95.0,GCash,Paolo Cruz,True
TXN-01185,2024-09-07,18:30,Alabang,Sofia Reyes,Cheese Danish,Pastry,1,90.0,90.0,Credit Card,Diana Reyes,True
TXN-01186,2024-08-21,07:00,Alabang,Juan Flores,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Maya,Mark Tan,False
TXN-01187,2024-11-29,11:15,Ortigas,Lea Gonzales,Chocolate Croissant,Pastry,2,95.0,190.0,Cash,Diana Reyes,False
TXN-01188,2024-01-24,09:15,Quezon City,Tanya Cruz,Hot Chocolate,Hot Drinks,1,130.0,130.0,Credit Card,Jessa Lim,True
TXN-01189,2024-11-01,19:15,Quezon City,Nico De Leon,Cheese Danish,Pastry,1,90.0,90.0,Credit Card,Rina Ocampo,True
TXN-01190,2024-09-22,09:15,Mandaluyong,Maria Mendoza,Iced Americano,Cold Drinks,3,130.0,390.0,Maya,Mira Flores,False
TXN-01191,2024-05-15,16:30,Quezon City,Ramon Santos,Brewed Coffee,Hot Drinks,1,95.0,95.0,Credit Card,Jessa Lim,False
TXN-01192,2024-11-02,18:15,Cubao,Luis Reyes,Brewed Coffee,Hot Drinks,1,95.0,95.0,Cash,Mark Tan,False
TXN-01193,2024-08-25,13:45,Ortigas,Maria Torres,Hot Chocolate,Hot Drinks,3,130.0,390.0,Credit Card,Diana Reyes,True
TXN-01194,2024-06-14,17:30,Quezon City,Clara Garcia,Chocolate Croissant,Pastry,2,95.0,190.0,GCash,Rina Ocampo,True
TXN-01195,2024-04-25,17:00,BGC,Carlos Gonzales,Chocolate Croissant,Pastry,2,95.0,190.0,GCash,Paolo Cruz,False
TXN-01196,2024-04-04,18:30,Pasig,Tanya Lopez,Strawberry Frappe,Cold Drinks,2,175.0,350.0,GCash,Alvin Santos,False
TXN-01197,2024-07-10,17:15,Makati,Lea Bautista,Chocolate Croissant,Pastry,2,95.0,190.0,GCash,Rina Ocampo,True
TXN-01198,2024-03-14,17:00,Ortigas,Maria Villanueva,Caramel Latte,Hot Drinks,1,155.0,155.0,Credit Card,Alvin Santos,True
TXN-01199,2024-11-17,20:45,Ortigas,Isabella Lopez,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Cash,Diana Reyes,False
TXN-01200,2024-06-21,09:30,BGC,Patricia Bautista,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Maya,Diana Reyes,True
